00001,001,1,+31941.76,+57969.62,2133.60,-1.8494
00002,001,1,+31823.16,+57935.69,2133.60,-1.8494
00003,001,1,+31703.88,+57904.39,2133.60,-1.8055
00004,001,1,+31584.54,+57873.08,2133.60,-1.8494
00005,001,1,+31466.65,+57836.55,2133.60,-1.8932
00006,001,1,+31348.74,+57800.01,2133.60,-1.8494
00007,001,1,+31229.34,+57768.67,2133.60,-1.8055
00008,001,1,+31109.93,+57737.34,2133.60,-1.8494
00009,001,1,+30992.00,+57700.80,2133.60,-1.8932
00010,001,1,+30874.08,+57664.25,2133.60,-1.8494
00011,001,1,+30754.66,+57632.92,2133.60,-1.8055
00012,001,1,+30635.25,+57601.58,2133.60,-1.8494
00013,001,1,+30517.33,+57565.04,2133.60,-1.8932
00014,001,1,+30399.40,+57528.50,2133.60,-1.8494
00015,001,1,+30279.99,+57497.16,2133.60,-1.8055
00016,001,1,+30160.57,+57465.83,2133.60,-1.8494
00017,001,1,+30042.65,+57429.28,2133.60,-1.8932
00018,001,1,+29924.72,+57392.74,2133.60,-1.8494
00019,001,1,+29805.31,+57361.40,2133.60,-1.8055
00020,001,1,+29685.90,+57330.07,2133.60,-1.8494
00021,001,1,+29567.97,+57293.53,2133.60,-1.8932
00022,001,1,+29450.05,+57256.98,2133.60,-1.8494
00023,001,1,+29330.63,+57225.65,2133.60,-1.8055
00024,001,1,+29211.22,+57194.31,2133.60,-1.8494
00025,001,1,+29093.30,+57157.77,2133.60,-1.8932
00026,001,1,+28975.37,+57121.23,2133.60,-1.8494
00027,001,1,+28855.96,+57089.89,2133.60,-1.8055
00028,001,1,+28736.54,+57058.55,2133.60,-1.8494
00029,001,1,+28618.62,+57022.01,2133.60,-1.8932
00030,001,1,+28500.69,+56985.47,2133.60,-1.8494
00031,001,1,+28381.28,+56954.13,2133.60,-1.8055
00032,001,1,+28261.87,+56922.80,2133.60,-1.8494
00033,001,1,+28143.94,+56886.26,2133.60,-1.8932
00034,001,1,+28026.02,+56849.71,2133.60,-1.8494
00035,001,1,+27906.60,+56818.38,2133.60,-1.8055
00036,001,1,+27787.19,+56787.04,2133.60,-1.8494
00037,001,1,+27669.27,+56750.50,2133.60,-1.8932
00038,001,1,+27551.34,+56713.96,2133.60,-1.8494
00039,001,1,+27431.93,+56682.62,2133.60,-1.8055
00040,001,1,+27312.51,+56651.28,2133.60,-1.8494
00041,001,1,+27194.59,+56614.74,2133.60,-1.8932
00042,001,1,+27076.66,+56578.20,2133.60,-1.8494
00043,001,1,+26957.25,+56546.86,2133.60,-1.8055
00044,001,1,+26837.84,+56515.53,2133.60,-1.8494
00045,001,1,+26719.91,+56478.98,2133.60,-1.8932
00046,001,1,+26601.99,+56442.44,2133.60,-1.8494
00047,001,1,+26482.57,+56411.11,2133.60,-1.8055
00048,001,1,+26363.16,+56379.77,2133.60,-1.8494
00049,001,1,+26245.24,+56343.23,2133.60,-1.8932
00050,001,1,+26127.31,+56306.69,2133.60,-1.8494
00051,001,1,+26007.90,+56275.35,2133.60,-1.8055
00052,001,1,+25888.48,+56244.01,2133.60,-1.8494
00053,001,1,+25770.56,+56207.47,2133.60,-1.8932
00054,001,1,+25652.63,+56170.93,2133.60,-1.8494
00055,001,1,+25533.22,+56139.59,2133.60,-1.8055
00056,001,1,+25413.81,+56108.26,2133.60,-1.8494
00057,001,1,+25295.88,+56071.71,2133.60,-1.8932
00058,001,1,+25177.96,+56035.17,2133.60,-1.8494
00059,001,1,+25058.54,+56003.84,2133.60,-1.8055
00060,001,1,+24939.13,+55972.50,2133.60,-1.8494
00060,002,1,+32060.40,+58003.54,2133.60,-1.8494
00061,001,1,+24821.21,+55935.96,2133.60,-1.8932
00061,002,1,+31942.06,+57969.70,2133.60,-1.8494
00062,001,1,+24703.28,+55899.41,2133.60,-1.8494
00062,002,1,+31822.93,+57938.44,2133.60,-1.8055
00063,001,1,+24583.87,+55868.08,2133.60,-1.8055
00063,002,1,+31703.65,+57907.14,2133.60,-1.8494
00064,001,1,+24464.45,+55836.74,2133.60,-1.8494
00064,002,1,+31585.79,+57870.62,2133.60,-1.8932
00065,001,1,+24346.53,+55800.20,2133.60,-1.8932
00065,002,1,+31467.89,+57834.08,2133.60,-1.8494
00066,001,1,+24228.60,+55763.66,2133.60,-1.8494
00066,002,1,+31348.49,+57802.75,2133.60,-1.8055
00067,001,1,+24109.19,+55732.32,2133.60,-1.8055
00067,002,1,+31229.08,+57771.41,2133.60,-1.8494
00068,001,1,+23989.78,+55700.98,2133.60,-1.8494
00068,002,1,+31111.16,+57734.87,2133.60,-1.8932
00069,001,1,+23871.85,+55664.44,2133.60,-1.8932
00069,002,1,+30993.23,+57698.33,2133.60,-1.8494
00070,001,1,+23753.93,+55627.90,2133.60,-1.8494
00070,002,1,+30873.82,+57666.99,2133.60,-1.8055
00071,001,1,+23634.51,+55596.56,2133.60,-1.8055
00071,002,1,+30754.41,+57635.66,2133.60,-1.8494
00072,001,1,+23515.10,+55565.23,2133.60,-1.8494
00072,002,1,+30636.48,+57599.11,2133.60,-1.8932
00073,001,1,+23397.18,+55528.69,2133.60,-1.8932
00073,002,1,+30518.56,+57562.57,2133.60,-1.8494
00074,001,1,+23279.25,+55492.14,2133.60,-1.8494
00074,002,1,+30399.14,+57531.24,2133.60,-1.8055
00075,001,1,+23159.84,+55460.81,2133.60,-1.8055
00075,002,1,+30279.73,+57499.90,2133.60,-1.8494
00076,001,1,+23040.42,+55429.47,2133.60,-1.8494
00076,002,1,+30161.81,+57463.36,2133.60,-1.8932
00077,001,1,+22922.50,+55392.93,2133.60,-1.8932
00077,002,1,+30043.88,+57426.82,2133.60,-1.8494
00078,001,1,+22804.57,+55356.39,2133.60,-1.8494
00078,002,1,+29924.47,+57395.48,2133.60,-1.8055
00079,001,1,+22685.16,+55325.05,2133.60,-1.8055
00079,002,1,+29805.05,+57364.14,2133.60,-1.8494
00080,001,1,+22565.75,+55293.71,2133.60,-1.8494
00080,002,1,+29687.13,+57327.60,2133.60,-1.8932
00081,001,1,+22447.82,+55257.17,2133.60,-1.8932
00081,002,1,+29569.20,+57291.06,2133.60,-1.8494
00082,001,1,+22329.90,+55220.63,2133.60,-1.8494
00082,002,1,+29449.79,+57259.72,2133.60,-1.8055
00083,001,1,+22210.48,+55189.29,2133.60,-1.8055
00083,002,1,+29330.38,+57228.39,2133.60,-1.8494
00084,001,1,+22091.07,+55157.96,2133.60,-1.8494
00084,002,1,+29212.45,+57191.84,2133.60,-1.8932
00085,001,1,+21973.15,+55121.42,2133.60,-1.8932
00085,002,1,+29094.53,+57155.30,2133.60,-1.8494
00086,001,1,+21855.22,+55084.87,2133.60,-1.8494
00086,002,1,+28975.11,+57123.97,2133.60,-1.8055
00087,001,1,+21735.81,+55053.54,2133.60,-1.8055
00087,002,1,+28855.70,+57092.63,2133.60,-1.8494
00088,001,1,+21616.39,+55022.20,2133.60,-1.8494
00088,002,1,+28737.78,+57056.09,2133.60,-1.8932
00089,001,1,+21498.47,+54985.66,2133.60,-1.8932
00089,002,1,+28619.85,+57019.54,2133.60,-1.8494
00090,001,1,+21380.54,+54949.12,2133.60,-1.8494
00090,002,1,+28500.44,+56988.21,2133.60,-1.8055
00091,001,1,+21261.13,+54917.78,2133.60,-1.8055
00091,002,1,+28381.02,+56956.87,2133.60,-1.8494
00092,001,1,+21141.72,+54886.44,2133.60,-1.8494
00092,002,1,+28263.10,+56920.33,2133.60,-1.8932
00093,001,1,+21023.79,+54849.90,2133.60,-1.8932
00093,002,1,+28145.17,+56883.79,2133.60,-1.8494
00094,001,1,+20905.87,+54813.36,2133.60,-1.8494
00094,002,1,+28025.76,+56852.45,2133.60,-1.8055
00095,001,1,+20786.45,+54782.02,2133.60,-1.8055
00095,002,1,+27906.35,+56821.12,2133.60,-1.8494
00096,001,1,+20667.04,+54750.69,2133.60,-1.8494
00096,002,1,+27788.42,+56784.57,2133.60,-1.8932
00097,001,1,+20549.12,+54714.14,2133.60,-1.8932
00097,002,1,+27670.50,+56748.03,2133.60,-1.8494
00098,001,1,+20431.19,+54677.60,2133.60,-1.8494
00098,002,1,+27551.08,+56716.69,2133.60,-1.8055
00099,001,1,+20311.78,+54646.27,2133.60,-1.8055
00099,002,1,+27431.67,+56685.36,2133.60,-1.8494
00100,001,1,+20192.36,+54614.93,2133.60,-1.8494
00100,002,1,+27313.75,+56648.82,2133.60,-1.8932
00101,001,1,+20074.44,+54578.39,2133.60,-1.8932
00101,002,1,+27195.82,+56612.27,2133.60,-1.8494
00102,001,1,+19956.51,+54541.85,2133.60,-1.8494
00102,002,1,+27076.41,+56580.94,2133.60,-1.8055
00103,001,1,+19837.10,+54510.51,2133.60,-1.8055
